Date,Vicinity,Area,Region,Confirmed,New_cases_diff,New_cases,Area.b,Population,Percent ,Rate
1-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521404,0,0
2-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521405,0,0
3-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521406,0,0
4-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521407,0,0
5-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521408,0,0
6-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521409,0,0
7-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521410,0,0
8-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521411,0,0
9-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521412,0,0
10-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521413,0,0
11-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521414,0,0
12-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521415,0,0
13-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521416,0,0
14-Mar-20,,Newfoundland and Labrador,Canada,0,0,0,Newfoundland and Labrador,521417,0,0
15-Mar-20,,Newfoundland and Labrador,Canada,1,1,1,Newfoundland and Labrador,521418,1.92E-06,1.92E-06
16-Mar-20,,Newfoundland and Labrador,Canada,1,0,0,Newfoundland and Labrador,521419,1.92E-06,1.92E-06
17-Mar-20,,Newfoundland and Labrador,Canada,3,2,2,Newfoundland and Labrador,521420,5.75E-06,5.75E-06
18-Mar-20,,Newfoundland and Labrador,Canada,3,0,0,Newfoundland and Labrador,521421,5.75E-06,5.75E-06
19-Mar-20,,Newfoundland and Labrador,Canada,3,0,0,Newfoundland and Labrador,521422,5.75E-06,5.75E-06
20-Mar-20,,Newfoundland and Labrador,Canada,4,1,1,Newfoundland and Labrador,521423,7.67E-06,7.67E-06
21-Mar-20,,Newfoundland and Labrador,Canada,6,2,2,Newfoundland and Labrador,521424,1.15E-05,1.15E-05
22-Mar-20,,Newfoundland and Labrador,Canada,9,3,3,Newfoundland and Labrador,521425,1.73E-05,1.73E-05
23-Mar-20,,Newfoundland and Labrador,Canada,24,15,15,Newfoundland and Labrador,521426,4.60E-05,4.60E-05
24-Mar-20,,Newfoundland and Labrador,Canada,35,11,11,Newfoundland and Labrador,521427,6.71E-05,6.71E-05
25-Mar-20,,Newfoundland and Labrador,Canada,35,0,0,Newfoundland and Labrador,521428,6.71E-05,6.71E-05
26-Mar-20,,Newfoundland and Labrador,Canada,82,47,47,Newfoundland and Labrador,521429,0.00015726,0.00015726
27-Mar-20,,Newfoundland and Labrador,Canada,102,20,20,Newfoundland and Labrador,521430,0.000195616,0.000195616
28-Mar-20,,Newfoundland and Labrador,Canada,120,18,18,Newfoundland and Labrador,521431,0.000230136,0.000230136
29-Mar-20,,Newfoundland and Labrador,Canada,135,15,15,Newfoundland and Labrador,521432,0.000258902,0.000258902
30-Mar-20,,Newfoundland and Labrador,Canada,148,13,13,Newfoundland and Labrador,521433,0.000283833,0.000283833
31-Mar-20,,Newfoundland and Labrador,Canada,152,4,4,Newfoundland and Labrador,521434,0.000291504,0.000291504
1-Apr-20,,Newfoundland and Labrador,Canada,175,23,23,Newfoundland and Labrador,521435,0.000335612,0.000335612
2-Apr-20,,Newfoundland and Labrador,Canada,183,8,8,Newfoundland and Labrador,521436,0.000350954,0.000350954
3-Apr-20,,Newfoundland and Labrador,Canada,195,12,12,Newfoundland and Labrador,521437,0.000373967,0.000373967
4-Apr-20,,Newfoundland and Labrador,Canada,195,0,0,Newfoundland and Labrador,521438,0.000373966,0.000373966
5-Apr-20,,Newfoundland and Labrador,Canada,217,22,22,Newfoundland and Labrador,521439,0.000416156,0.000416156
6-Apr-20,,Newfoundland and Labrador,Canada,226,9,9,Newfoundland and Labrador,521440,0.000433415,0.000433415
7-Apr-20,,Newfoundland and Labrador,Canada,228,2,2,Newfoundland and Labrador,521441,0.00043725,0.00043725
8-Apr-20,,Newfoundland and Labrador,Canada,228,0,0,Newfoundland and Labrador,521442,0.000437249,0.000437249
9-Apr-20,,Newfoundland and Labrador,Canada,232,4,4,Newfoundland and Labrador,521443,0.000444919,0.000444919
10-Apr-20,,Newfoundland and Labrador,Canada,239,7,7,Newfoundland and Labrador,521444,0.000458343,0.000458343
11-Apr-20,,Newfoundland and Labrador,Canada,241,2,2,Newfoundland and Labrador,521445,0.000462177,0.000462177
12-Apr-20,,Newfoundland and Labrador,Canada,242,1,1,Newfoundland and Labrador,521446,0.000464094,0.000464094
13-Apr-20,,Newfoundland and Labrador,Canada,244,2,2,Newfoundland and Labrador,521447,0.000467929,0.000467929
14-Apr-20,,Newfoundland and Labrador,Canada,244,0,0,Newfoundland and Labrador,521448,0.000467928,0.000467928
15-Apr-20,,Newfoundland and Labrador,Canada,247,3,3,Newfoundland and Labrador,521449,0.00047368,0.00047368
16-Apr-20,,Newfoundland and Labrador,Canada,252,5,5,Newfoundland and Labrador,521450,0.000483268,0.000483268
17-Apr-20,,Newfoundland and Labrador,Canada,256,4,4,Newfoundland and Labrador,521451,0.000490938,0.000490938
18-Apr-20,,Newfoundland and Labrador,Canada,257,1,1,Newfoundland and Labrador,521452,0.000492855,0.000492855
19-Apr-20,,Newfoundland and Labrador,Canada,257,0,0,Newfoundland and Labrador,521453,0.000492854,0.000492854
20-Apr-20,,Newfoundland and Labrador,Canada,257,0,0,Newfoundland and Labrador,521454,0.000492853,0.000492853
21-Apr-20,,Newfoundland and Labrador,Canada,257,0,0,Newfoundland and Labrador,521455,0.000492852,0.000492852
22-Apr-20,,Newfoundland and Labrador,Canada,256,-1,0,Newfoundland and Labrador,521456,0.000490933,0.000490933
23-Apr-20,,Newfoundland and Labrador,Canada,256,0,0,Newfoundland and Labrador,521457,0.000490932,0.000490932
24-Apr-20,,Newfoundland and Labrador,Canada,256,0,0,Newfoundland and Labrador,521458,0.000490931,0.000490931
25-Apr-20,,Newfoundland and Labrador,Canada,257,1,1,Newfoundland and Labrador,521459,0.000492848,0.000492848
26-Apr-20,,Newfoundland and Labrador,Canada,258,1,1,Newfoundland and Labrador,521460,0.000494765,0.000494765
27-Apr-20,,Newfoundland and Labrador,Canada,258,0,0,Newfoundland and Labrador,521461,0.000494764,0.000494764
28-Apr-20,,Newfoundland and Labrador,Canada,258,0,0,Newfoundland and Labrador,521462,0.000494763,0.000494763
29-Apr-20,,Newfoundland and Labrador,Canada,258,0,0,Newfoundland and Labrador,521463,0.000494762,0.000494762
30-Apr-20,,Newfoundland and Labrador,Canada,258,0,0,Newfoundland and Labrador,521464,0.000494761,0.000494761
1-May-20,,Newfoundland and Labrador,Canada,259,1,1,Newfoundland and Labrador,521465,0.000496678,0.000496678
2-May-20,,Newfoundland and Labrador,Canada,259,0,0,Newfoundland and Labrador,521466,0.000496677,0.000496677
3-May-20,,Newfoundland and Labrador,Canada,259,0,0,Newfoundland and Labrador,521467,0.000496676,0.000496676
4-May-20,,Newfoundland and Labrador,Canada,259,0,0,Newfoundland and Labrador,521468,0.000496675,0.000496675
5-May-20,,Newfoundland and Labrador,Canada,259,0,0,Newfoundland and Labrador,521469,0.000496674,0.000496674
6-May-20,,Newfoundland and Labrador,Canada,259,0,0,Newfoundland and Labrador,521470,0.000496673,0.000496673
7-May-20,,Newfoundland and Labrador,Canada,261,2,2,Newfoundland and Labrador,521471,0.000500507,0.000500507
8-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521472,0.000500506,0.000500506
9-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521473,0.000500505,0.000500505
10-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521474,0.000500504,0.000500504
11-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521475,0.000500503,0.000500503
12-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521476,0.000500502,0.000500502
13-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521477,0.000500501,0.000500501
14-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521478,0.000500501,0.000500501
15-May-20,,Newfoundland and Labrador,Canada,260,-1,0,Newfoundland and Labrador,521479,0.000498582,0.000498582
16-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521480,0.000498581,0.000498581
17-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521481,0.00049858,0.00049858
18-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521482,0.000498579,0.000498579
19-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521483,0.000498578,0.000498578
20-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521484,0.000498577,0.000498577
21-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521485,0.000498576,0.000498576
22-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521486,0.000498575,0.000498575
23-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521487,0.000498574,0.000498574
24-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521488,0.000498573,0.000498573
25-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521489,0.000498572,0.000498572
26-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521490,0.000498571,0.000498571
27-May-20,,Newfoundland and Labrador,Canada,260,0,0,Newfoundland and Labrador,521491,0.00049857,0.00049857
28-May-20,,Newfoundland and Labrador,Canada,261,1,1,Newfoundland and Labrador,521492,0.000500487,0.000500487
29-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521493,0.000500486,0.000500486
30-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521494,0.000500485,0.000500485
31-May-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521495,0.000500484,0.000500484
1-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521496,0.000500483,0.000500483
2-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521497,0.000500482,0.000500482
3-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521498,0.000500481,0.000500481
4-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521499,0.00050048,0.00050048
5-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521500,0.000500479,0.000500479
6-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521501,0.000500478,0.000500478
7-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521502,0.000500477,0.000500477
8-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521503,0.000500477,0.000500477
9-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521504,0.000500476,0.000500476
10-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521505,0.000500475,0.000500475
11-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521506,0.000500474,0.000500474
12-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521507,0.000500473,0.000500473
13-Jun-20,,Newfoundland and Labrador,Canada,261,0,0,Newfoundland and Labrador,521508,0.000500472,0.000500472
22-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,41078,0,0
22-Jan-20,,Northwest Territories,Canada,0,-5,0,Northwest Territories,44904,0,0
23-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44905,0,0
23-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44906,0,0
24-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44907,0,0
24-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44908,0,0
25-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44909,0,0
25-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44910,0,0
26-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44911,0,0
26-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44912,0,0
27-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44913,0,0
27-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44914,0,0
28-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44915,0,0
28-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44916,0,0
29-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44917,0,0
29-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44918,0,0
30-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44919,0,0
30-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44920,0,0
31-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44921,0,0
31-Jan-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44922,0,0
1-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44923,0,0
1-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44924,0,0
2-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44925,0,0
2-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44926,0,0
3-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44927,0,0
3-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44928,0,0
4-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44929,0,0
4-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44930,0,0
5-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44931,0,0
5-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44932,0,0
6-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44933,0,0
6-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44934,0,0
7-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44935,0,0
7-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44936,0,0
8-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44937,0,0
8-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44938,0,0
9-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44939,0,0
9-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44940,0,0
10-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44941,0,0
10-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44942,0,0
11-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44943,0,0
11-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44944,0,0
12-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44945,0,0
12-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44946,0,0
13-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44947,0,0
13-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44948,0,0
14-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44949,0,0
14-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44950,0,0
15-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44951,0,0
15-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44952,0,0
16-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44953,0,0
16-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44954,0,0
17-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44955,0,0
17-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44956,0,0
18-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44957,0,0
18-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44958,0,0
19-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44959,0,0
19-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44960,0,0
20-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44961,0,0
20-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44962,0,0
21-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44963,0,0
21-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44964,0,0
22-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44965,0,0
22-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44966,0,0
23-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44967,0,0
23-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44968,0,0
24-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44969,0,0
24-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44970,0,0
25-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44971,0,0
25-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44972,0,0
26-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44973,0,0
26-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44974,0,0
27-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44975,0,0
27-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44976,0,0
28-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44977,0,0
28-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44978,0,0
29-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44979,0,0
29-Feb-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44980,0,0
1-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44981,0,0
1-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44982,0,0
2-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44983,0,0
2-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44984,0,0
3-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44985,0,0
3-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44986,0,0
4-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44987,0,0
4-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44988,0,0
5-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44989,0,0
5-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44990,0,0
6-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44991,0,0
6-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44992,0,0
7-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44993,0,0
7-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44994,0,0
8-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44995,0,0
8-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44996,0,0
9-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44997,0,0
9-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44998,0,0
10-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,44999,0,0
10-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45000,0,0
11-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45001,0,0
11-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45002,0,0
12-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45003,0,0
12-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45004,0,0
13-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45005,0,0
13-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45006,0,0
14-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45007,0,0
14-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45008,0,0
15-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45009,0,0
15-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45010,0,0
16-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45011,0,0
16-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45012,0,0
17-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45013,0,0
17-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45014,0,0
18-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45015,0,0
18-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45016,0,0
19-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45017,0,0
19-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45018,0,0
20-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45019,0,0
20-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45020,0,0
21-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45021,0,0
21-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45022,0,0
22-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45023,0,0
22-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45024,0,0
23-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45025,0,0
23-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45026,0,0
24-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45027,0,0
24-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45028,0,0
25-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45029,0,0
25-Mar-20,,Northwest Territories,Canada,0,0,0,Northwest Territories,45030,0,0
26-Mar-20,,Northwest Territories,Canada,1,1,1,Northwest Territories,45031,2.22E-05,2.22E-05
26-Mar-20,,Northwest Territories,Canada,3,3,3,Northwest Territories,45032,6.66E-05,6.66E-05
27-Mar-20,,Northwest Territories,Canada,1,0,0,Northwest Territories,45033,2.22E-05,2.22E-05
27-Mar-20,,Northwest Territories,Canada,3,0,0,Northwest Territories,45034,6.66E-05,6.66E-05
28-Mar-20,,Northwest Territories,Canada,1,0,0,Northwest Territories,45035,2.22E-05,2.22E-05
28-Mar-20,,Northwest Territories,Canada,4,1,1,Northwest Territories,45036,8.88E-05,8.88E-05
29-Mar-20,,Northwest Territories,Canada,1,0,0,Northwest Territories,45037,2.22E-05,2.22E-05
29-Mar-20,,Northwest Territories,Canada,4,0,0,Northwest Territories,45038,8.88E-05,8.88E-05
30-Mar-20,,Northwest Territories,Canada,1,0,0,Northwest Territories,45039,2.22E-05,2.22E-05
30-Mar-20,,Northwest Territories,Canada,4,0,0,Northwest Territories,45040,8.88E-05,8.88E-05
31-Mar-20,,Northwest Territories,Canada,1,0,0,Northwest Territories,45041,2.22E-05,2.22E-05
31-Mar-20,,Northwest Territories,Canada,5,1,1,Northwest Territories,45042,0.000111008,0.000111008
1-Apr-20,,Northwest Territories,Canada,2,1,1,Northwest Territories,45043,4.44E-05,4.44E-05
1-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45044,0.000111003,0.000111003
2-Apr-20,,Northwest Territories,Canada,2,0,0,Northwest Territories,45045,4.44E-05,4.44E-05
2-Apr-20,,Northwest Territories,Canada,6,1,1,Northwest Territories,45046,0.000133197,0.000133197
3-Apr-20,,Northwest Territories,Canada,2,0,0,Northwest Territories,45047,4.44E-05,4.44E-05
3-Apr-20,,Northwest Territories,Canada,6,0,0,Northwest Territories,45048,0.000133191,0.000133191
4-Apr-20,,Northwest Territories,Canada,4,2,2,Northwest Territories,45049,8.88E-05,8.88E-05
4-Apr-20,,Northwest Territories,Canada,6,0,0,Northwest Territories,45050,0.000133185,0.000133185
5-Apr-20,,Northwest Territories,Canada,4,0,0,Northwest Territories,45051,8.88E-05,8.88E-05
5-Apr-20,,Northwest Territories,Canada,6,0,0,Northwest Territories,45052,0.000133179,0.000133179
6-Apr-20,,Northwest Territories,Canada,5,1,1,Northwest Territories,45053,0.00011098,0.00011098
6-Apr-20,,Northwest Territories,Canada,6,0,0,Northwest Territories,45054,0.000133174,0.000133174
7-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45055,0.000110975,0.000110975
7-Apr-20,,Northwest Territories,Canada,7,1,1,Northwest Territories,45056,0.000155362,0.000155362
8-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45057,0.000110971,0.000110971
8-Apr-20,,Northwest Territories,Canada,7,0,0,Northwest Territories,45058,0.000155355,0.000155355
9-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45059,0.000110966,0.000110966
9-Apr-20,,Northwest Territories,Canada,7,0,0,Northwest Territories,45060,0.000155348,0.000155348
10-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45061,0.000110961,0.000110961
10-Apr-20,,Northwest Territories,Canada,8,1,1,Northwest Territories,45062,0.000177533,0.000177533
11-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45063,0.000110956,0.000110956
11-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45064,0.000177525,0.000177525
12-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45065,0.000110951,0.000110951
12-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45066,0.000177517,0.000177517
13-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45067,0.000110946,0.000110946
13-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45068,0.00017751,0.00017751
14-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45069,0.000110941,0.000110941
14-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45070,0.000177502,0.000177502
15-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45071,0.000110936,0.000110936
15-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45072,0.000177494,0.000177494
16-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45073,0.000110931,0.000110931
16-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45074,0.000177486,0.000177486
17-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45075,0.000110926,0.000110926
17-Apr-20,,Northwest Territories,Canada,8,0,0,Northwest Territories,45076,0.000177478,0.000177478
18-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45077,0.000110921,0.000110921
18-Apr-20,,Northwest Territories,Canada,9,1,1,Northwest Territories,45078,0.000199654,0.000199654
19-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45079,0.000110916,0.000110916
19-Apr-20,,Northwest Territories,Canada,9,0,0,Northwest Territories,45080,0.000199645,0.000199645
20-Apr-20,,Northwest Territories,Canada,5,0,0,Northwest Territories,45081,0.000110911,0.000110911
20-Apr-20,,Northwest Territories,Canada,11,2,2,Northwest Territories,45082,0.000244,0.000244
